,datetime,name,tempmax,tempmin,temp温度,feelslikemax,feelslikemin,feelslike（体感温度）,dew,"humidity
（湿度）","precip
（降水）","precipprob 
（降水概率）","precipcover
（降水覆盖范围）","preciptype
（降水类型）",snow,snowdepth,"windgust
（阵风）","windspeed
（风速）","winddir
（风向）","sealevelpressure
（海平面气压）","cloudcover
（云量）","visibility
（能见度）","solar radiation
（太阳辐射）","solar energy
（太阳辐射能）","uvindex
（紫外线）","severerisk
（严重风险）","sunrise
（日出时间）","sunset
（日落时间）","moon phase
（月相）","conditions
（气象条件）","description
（描述）","icon
（气象图标）","stations
（气象观测站位置）"
1635,2017/6/23,Beijing,21.1,18.1,19.4,21.1,18.1,19.4,18.3,93.5,62.5,100,20.83,rain,,,,14.6,23.1,1005.2,73.9,7.7,269.1,23.3,9,,2017-06-23T04:46:34,2017-06-23T19:46:41,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,precipitation,"ZBAA,54511099999"
1636,2017/6/24,Beijing,27,18.8,22.4,27.5,18.8,22.4,17.1,74.3,26,100,8.33,rain,,,,18,24.8,1004.4,53.5,10.6,309.6,27,9,,2017-06-24T04:46:50,2017-06-24T19:46:49,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,precipitation,"ZBAA,54511099999"
1637,2017/6/25,Beijing,31,17.5,24.1,31,17.5,24.1,17.3,69.5,0,0,0,,,,,10.8,62.2,1004.1,18.4,10.7,330.2,28.7,9,,2017-06-25T04:47:09,2017-06-25T19:46:55,0.04,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1638,2017/6/26,Beijing,34,20,27.5,33.8,20,27.6,17.1,57.1,0,0,0,,,,,14.4,27.9,1005.6,51.6,11.7,315.1,27.3,9,,2017-06-26T04:47:29,2017-06-26T19:46:59,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1639,2017/6/27,Beijing,35,22.5,28.3,35.8,22.5,29.4,19.4,60.3,0,0,0,,,,,18,152.1,1005.5,34.6,8.1,319.6,27.7,9,,2017-06-27T04:47:51,2017-06-27T19:47:01,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1640,2017/6/28,Beijing,33.1,23,28,36.4,23,29.7,20.6,65,0,0,0,,,,,11,102.5,1005.7,49.3,6.6,212.8,18.6,6,,2017-06-28T04:48:14,2017-06-28T19:47:01,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1641,2017/6/29,Beijing,34,23.8,29.3,35.8,23.8,31.2,20.5,60.4,0,0,0,,,,39.6,18,176.4,1005.4,37.8,8.2,218.9,18.9,8,,2017-06-29T04:48:39,2017-06-29T19:46:59,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1642,2017/6/30,Beijing,35,24,29.5,38.5,24,31.5,20.6,59.8,0,0,0,,,,,18,163.3,1003.3,20.7,8,289.7,25.1,8,,2017-06-30T04:49:06,2017-06-30T19:46:56,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1643,2017/7/1,Beijing,35.2,26.8,30.4,39.5,28.5,33.4,21.6,60.2,0,0,0,,,,,14.4,155.7,1001.1,21.2,7.6,284.9,24.6,8,,2017-07-01T04:49:34,2017-07-01T19:46:50,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1644,2017/7/2,Beijing,33,25,28.9,38.1,25,30.9,21,63.3,0,0,0,,,,,16.3,133.5,1002,17.2,7.5,245.7,21.3,9,,2017-07-02T04:50:03,2017-07-02T19:46:43,0.27,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1645,2017/7/3,Beijing,31,24,27.9,35.5,24,30,22.3,72.2,0,0,0,,,,,10.8,144.3,1004,33.9,7.6,260.5,22.5,8,,2017-07-03T04:50:34,2017-07-03T19:46:33,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1646,2017/7/4,Beijing,29,22,25.3,33.6,22,26.5,22.3,83.8,19.5,100,8.33,rain,,,,14.4,97.6,1006.1,58.8,6.8,204.9,17.6,6,,2017-07-04T04:51:06,2017-07-04T19:46:21,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,precipitation,"ZBAA,54511099999"
1647,2017/7/5,Beijing,31.3,24,27.9,36.5,24,30.7,23.4,77.1,19,100,4.17,rain,,,,18,139.9,1006.8,26.5,5.5,257.3,22.2,8,,2017-07-05T04:51:40,2017-07-05T19:46:08,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,precipitation,"ZBAA,54511099999"
1648,2017/7/6,Beijing,27,21.8,24.5,29.2,21.8,24.6,22.4,88.6,33.1,100,12.5,rain,,,50.4,20.4,100.2,1004,49.6,4.5,84.9,7.3,2,,2017-07-06T04:52:14,2017-07-06T19:45:52,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,precipitation,"ZBAA,54511099999"
1649,2017/7/7,Beijing,33,21.1,27.1,37.9,21.1,29.1,21.4,72.9,4,100,4.17,rain,,,,21.6,200.7,997.1,34.6,9,334.4,28.9,9,,2017-07-07T04:52:51,2017-07-07T19:45:35,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,precipitation,"ZBAA,54511099999"
1650,2017/7/8,Beijing,32,19,26.1,37.9,19,28.5,21.4,77,3,100,4.17,rain,,,36,18,108.9,997.6,48.5,10,293.5,25.2,9,,2017-07-08T04:53:28,2017-07-08T19:45:16,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,precipitation,"ZBAA,54511099999"
1651,2017/7/9,Beijing,37,25,30.3,40.6,25,33.5,22.5,66.6,0,0,0,,,,54,27.4,169.9,997.5,42.2,8.3,313.9,27.1,9,,2017-07-09T04:54:06,2017-07-09T19:44:54,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1652,2017/7/10,Beijing,38,22,29.5,37.3,22,30.4,18.7,56,0,0,0,,,,,28.8,111.3,997.5,10.2,11.8,350.3,30.2,10,,2017-07-10T04:54:46,2017-07-10T19:44:31,0.53,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1653,2017/7/11,Beijing,34.3,23,29,39.6,23,31.6,21.8,67,0,0,0,,,,,10.8,112.1,1000.4,29.3,10,275.2,23.9,8,,2017-07-11T04:55:27,2017-07-11T19:44:05,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1654,2017/7/12,Beijing,35,25,30.5,44.9,25,35.4,23.9,69.2,0,0,0,,,,,14.4,149.4,1001.1,16.3,9,310.9,26.9,9,,2017-07-12T04:56:09,2017-07-12T19:43:38,0.61,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1655,2017/7/13,Beijing,35.1,28.4,31.9,46.7,30.4,40.5,25.9,71,0,0,0,,,,54,22.1,171.8,999.1,28.5,9.7,252.4,21.7,7,,2017-07-13T04:56:52,2017-07-13T19:43:09,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1656,2017/7/14,Beijing,33.4,23,28.3,40.7,23,31.7,23.2,74.6,0,0,0,,,,43.2,25.2,52.6,1001.6,70.7,10.8,187.8,16.3,6,,2017-07-14T04:57:35,2017-07-14T19:42:38,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1657,2017/7/15,Beijing,31.5,24,27,37.4,24,29.1,23.2,80.2,1,100,12.5,rain,,,,21.6,3.5,1006.5,71.4,10,96.7,8.4,3,,2017-07-15T04:58:20,2017-07-15T19:42:05,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,precipitation,"ZBAA,54511099999"
1658,2017/7/16,Beijing,33.5,25,28.8,40.6,25,32.6,24.4,78.6,0,0,0,,,,,14.4,137,1008.1,30.4,5.6,234.8,20.3,7,,2017-07-16T04:59:06,2017-07-16T19:41:30,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1659,2017/7/17,Beijing,31.9,25.6,28.6,37.7,25.6,32.2,24.1,77.6,0,0,0,,,,,14.4,138.6,1008.3,46.6,8.6,282.6,24.2,9,,2017-07-17T04:59:52,2017-07-17T19:40:53,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1660,2017/7/18,Beijing,31,26.5,28,39.1,26.5,32.6,25,84,0.4,100,8.33,rain,,,,28.8,158.4,1005.6,35.6,5.9,243.9,21.2,7,,2017-07-18T05:00:40,2017-07-18T19:40:15,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,precipitation,"ZBAA,54511099999"
1661,2017/7/19,Beijing,32.1,26,28.9,39.2,26,33,24.8,79.6,0,0,0,,,,,10.8,157,1001.8,18.9,5.5,275.7,24,8,,2017-07-19T05:01:28,2017-07-19T19:39:34,0.85,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1662,2017/7/20,Beijing,33,26,29.5,45.8,26,36.6,26.4,84,0,0,0,,,,,10.8,113.8,1000.2,26.4,3.9,244.6,21.1,8,,2017-07-20T05:02:17,2017-07-20T19:38:52,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1663,2017/7/21,Beijing,27,21.7,23.3,30.1,21.7,23.4,22,92.7,14.1,100,12.5,rain,,,39.6,21.6,100.9,1007.2,74.1,9.5,90.2,7.6,3,,2017-07-21T05:03:06,2017-07-21T19:38:08,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,precipitation,"ZBAA,54511099999"
1664,2017/7/22,Beijing,27.3,22.5,24.9,29.6,22.5,25.3,20.6,77.4,0,0,0,,,,,11,17.5,1009.4,62.9,11.1,181,15.7,6,,2017-07-22T05:03:56,2017-07-22T19:37:22,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1665,2017/7/23,Beijing,28,23.9,25.5,30.8,23.9,26.3,22.3,83,0,0,0,,,,25.2,7.2,76.2,1005.5,84.6,9.4,201.5,17.4,7,,2017-07-23T05:04:47,2017-07-23T19:36:35,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1666,2017/7/24,Beijing,28.8,24,26.4,33.4,24,28,23.4,84.1,0,0,0,,,,,10.8,14.9,1004.7,74.4,10.2,190.6,16.4,6,,2017-07-24T05:05:39,2017-07-24T19:35:46,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1667,2017/7/25,Beijing,30,24,27.1,33.6,24,28.5,21.5,72.6,0,0,0,,,,,18,192.7,1008.2,71.1,10.7,189.6,16.3,7,,2017-07-25T05:06:31,2017-07-25T19:34:55,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1668,2017/7/26,Beijing,24.5,20,22.3,24.5,20,22.3,19.2,83,1.4,100,8.33,rain,,,,21.6,20.2,1006.5,76.6,10.8,77.2,6.9,2,,2017-07-26T05:07:23,2017-07-26T19:34:02,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,precipitation,"ZBAA,54511099999"
1669,2017/7/27,Beijing,30,20,24.6,32.7,20,25.5,20.8,80.6,0,0,0,,,,21.6,14.4,346.4,1006.9,66.6,9.7,152.6,13.2,5,,2017-07-27T05:08:16,2017-07-27T19:33:08,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1670,2017/7/28,Beijing,31,23,26.7,32.5,23,27.4,20.7,72.1,0,0,0,,,,,14.4,10,1011.8,85.5,10.8,130,11.3,4,,2017-07-28T05:09:09,2017-07-28T19:32:12,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1671,2017/7/29,Beijing,30,21,25.2,31.9,21,25.9,19.9,74.3,0,0,0,,,,,18,202.5,1008.6,48,10.8,295.2,25.6,9,,2017-07-29T05:10:03,2017-07-29T19:31:14,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1672,2017/7/30,Beijing,31,19,25.3,32.4,19,25.9,19.3,71.8,0,0,0,,,,,14.4,162.3,1004.9,20.8,10,308.1,26.4,9,,2017-07-30T05:10:57,2017-07-30T19:30:15,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1673,2017/7/31,Beijing,32,21,26.6,36.8,21,28.3,21.6,75.4,0,0,0,,,,,12.7,129.8,1006.2,18.8,6.5,292.5,25.3,9,,2017-07-31T05:11:52,2017-07-31T19:29:15,0.25,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1674,2017/8/1,Beijing,32,25,28.1,39.2,25,31.2,23.6,77.5,0,0,0,,,,,14.4,132.8,1006.9,48.3,7.4,257.5,22.3,8,,2017-08-01T05:12:47,2017-08-01T19:28:12,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1675,2017/8/2,Beijing,30.9,24,27.3,37.7,24,30.3,24.6,85.3,0.7,100,8.33,rain,,,,18,79.2,1002.6,60.2,8.5,234.7,20.3,8,,2017-08-02T05:13:42,2017-08-02T19:27:09,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,precipitation,"ZBAA,54511099999"
1676,2017/8/3,Beijing,36,24,30.3,40.8,24,34.1,23.5,70.6,66,100,4.17,rain,,,39.6,18,289.5,995.6,24.9,10.4,296.1,25.7,9,,2017-08-03T05:14:37,2017-08-03T19:26:04,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,precipitation,"ZBAA,54511099999"
1677,2017/8/4,Beijing,38,25,30.9,40.8,25,33.1,21.5,62.5,0,0,0,,,,43.2,25.2,333.4,1000.1,21.2,10.4,303.8,26.3,9,,2017-08-04T05:15:33,2017-08-04T19:24:57,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1678,2017/8/5,Beijing,34,23,27.9,39.4,23,30.2,22.2,72.8,5,100,4.17,rain,,,43.2,25.2,100.1,1001.5,34.7,10.1,241,20.9,8,,2017-08-05T05:16:28,2017-08-05T19:23:49,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,precipitation,"ZBAA,54511099999"
1679,2017/8/6,Beijing,35.2,22,29,35.7,22,29.8,19.5,62.3,0,0,0,,,,39.6,18,318.6,999.9,15.7,10.8,304.4,26.3,9,,2017-08-06T05:17:24,2017-08-06T19:22:40,0.45,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1680,2017/8/7,Beijing,36,22,29.3,38.1,22,30.1,18.6,55,0,0,0,,,,,14.4,49.9,1000.2,47.4,12.5,249.3,21.6,9,,2017-08-07T05:18:21,2017-08-07T19:21:29,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1681,2017/8/8,Beijing,36,21,28.4,38.1,21,29.9,21.4,68.4,0,0,0,,,,61.2,43.2,80.5,998.1,29.6,10.5,289.8,24.9,9,,2017-08-08T05:19:17,2017-08-08T19:20:18,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1682,2017/8/9,Beijing,29.8,21,24.5,32.2,21,25.2,21,81.6,0.9,100,4.17,rain,,,,10.8,73,997.7,43.1,10.5,227.6,19.8,8,,2017-08-09T05:20:13,2017-08-09T19:19:04,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,precipitation,"ZBAA,54511099999"
1683,2017/8/10,Beijing,32,23,27.2,36.8,23,29.7,22.9,78.5,0,0,0,,,,,14.4,144.8,999,20.7,6.2,280.2,24.4,8,,2017-08-10T05:21:10,2017-08-10T19:17:50,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1684,2017/8/11,Beijing,31,21.9,26.9,34.2,21.9,29,22.9,79.9,3,100,8.33,rain,,,50.4,25.2,120.6,1002.5,44.5,6,160.9,13.8,6,,2017-08-11T05:22:07,2017-08-11T19:16:34,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,precipitation,"ZBAA,54511099999"
1685,2017/8/12,Beijing,24,21,22.4,24,21,22.4,20.9,91.5,53,100,12.5,rain,,,,14.6,24.7,1007.6,50,8.3,114.1,10.1,4,,2017-08-12T05:23:03,2017-08-12T19:15:17,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,precipitation,"ZBAA,54511099999"
1686,2017/8/13,Beijing,30.3,22,24.3,35.1,22,25,21.9,87.2,9.6,100,16.67,rain,,,,21.6,3.3,1008.3,53.8,7.5,131.3,11.3,4,,2017-08-13T05:24:00,2017-08-13T19:13:59,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,precipitation,"ZBAA,54511099999"
1687,2017/8/14,Beijing,31,22,26,33.7,22,27.2,21.4,77.4,0.7,100,8.33,rain,,,,14.4,98.4,1007.5,36,9.4,252.3,21.9,8,,2017-08-14T05:24:57,2017-08-14T19:12:40,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,precipitation,"ZBAA,54511099999"
1688,2017/8/15,Beijing,31,23,26.6,35.5,23,28.4,22.7,80,0,0,0,,,,,14.4,165.1,1005.9,34.1,8.6,230.3,19.8,8,,2017-08-15T05:25:54,2017-08-15T19:11:20,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1689,2017/8/16,Beijing,32,21,25.1,37.9,21,26.1,22.3,85.6,5,100,4.17,rain,,,,14.2,110.2,1005.9,32.8,6.8,256.2,22.1,8,,2017-08-16T05:26:51,2017-08-16T19:09:59,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,precipitation,"ZBAA,54511099999"
1690,2017/8/17,Beijing,31,20,25.7,33,20,26.5,20.3,74.5,0,0,0,,,,,10.8,69.1,1008,34.2,10.5,282.7,24.3,9,,2017-08-17T05:27:48,2017-08-17T19:08:36,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1691,2017/8/18,Beijing,30,22,24.6,33.3,22,25.1,21.8,84.9,17,100,8.33,rain,,,36,36,150.8,1009.8,48.8,8,142.7,12.5,6,,2017-08-18T05:28:45,2017-08-18T19:07:13,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,precipitation,"ZBAA,54511099999"
1692,2017/8/19,Beijing,30,22,25,32.5,22,25.7,21.7,83.2,8.9,100,16.67,rain,,,,14.4,87.4,1010.1,46.8,8.1,221.4,19,8,,2017-08-19T05:29:41,2017-08-19T19:05:49,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,precipitation,"ZBAA,54511099999"
1693,2017/8/20,Beijing,30,22,25.9,33,22,27.1,22.2,81.6,0.1,100,4.17,rain,,,,7.2,114.4,1007.5,37.2,5.3,240.3,20.8,8,,2017-08-20T05:30:38,2017-08-20T19:04:24,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,precipitation,"ZBAA,54511099999"
1694,2017/8/21,Beijing,34,24,28.4,40.6,24,31.4,23.4,75.8,0,0,0,,,,,14.4,193.7,1005,21.1,5.2,229.3,19.9,7,,2017-08-21T05:31:35,2017-08-21T19:02:58,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1695,2017/8/22,Beijing,30,23.9,26.7,36.2,23.9,29.1,24.3,87,2,100,4.17,rain,,,,18,116.5,1007.4,57.8,5.1,168.4,14.6,6,,2017-08-22T05:32:32,2017-08-22T19:01:31,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,precipitation,"ZBAA,54511099999"
1696,2017/8/23,Beijing,33,24,27.6,35.3,24,28.7,22.3,75.9,36.1,100,16.67,rain,,,54,28.8,296.4,1005.5,49.2,9.2,241.9,20.8,9,,2017-08-23T05:33:29,2017-08-23T19:00:03,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,precipitation,"ZBAA,54511099999"
1697,2017/8/24,Beijing,32,19,26.8,30.8,19,26.3,15.2,57,0,0,0,,,,46.8,36,319.2,1009.1,50.2,11.5,268,23.1,9,,2017-08-24T05:34:25,2017-08-24T18:58:34,0.08,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
1698,2017/8/25,Beijing,32,16,24.8,30.4,16,24.1,10.6,46.8,0,0,0,,,,43.2,21.6,324.6,1011.5,40.4,12.4,283.7,24.7,9,,2017-08-25T05:35:22,2017-08-25T18:57:05,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1699,2017/8/26,Beijing,28,17,23.1,27.5,17,23.1,13.8,57.6,0,0,0,,,,,14.4,46.3,1014.5,85.1,11.2,140.9,12.3,5,,2017-08-26T05:36:19,2017-08-26T18:55:35,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1700,2017/8/27,Beijing,23,17,18.6,23,17,18.6,15.6,84.7,21,100,8.33,rain,,,57.6,36,170.2,1013.8,70.4,8.5,94,8.1,3,,2017-08-27T05:37:15,2017-08-27T18:54:04,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,precipitation,"ZBAA,54511099999"
1701,2017/8/28,Beijing,28,17,21.4,27.2,17,21.3,13.9,67.6,5,100,4.17,rain,,,,28.8,19.9,1014.7,68.5,9.7,240.3,20.8,8,,2017-08-28T05:38:12,2017-08-28T18:52:32,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,precipitation,"ZBAA,54511099999"
1702,2017/8/29,Beijing,28,13,20.9,27.2,13,20.8,10.8,57.4,0,0,0,,,,,25.2,207.4,1018.2,84.1,11.4,180,15.6,8,,2017-08-29T05:39:08,2017-08-29T18:51:00,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1703,2017/8/30,Beijing,28,15,21.6,28.6,15,21.7,16.2,73.3,0,0,0,,,,,10.8,174.2,1013.4,30.2,10,259.2,22.5,8,,2017-08-30T05:40:05,2017-08-30T18:49:27,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1704,2017/8/31,Beijing,27,19.7,22.9,28.5,19.7,23.1,18.3,76.1,0,0,0,,,,,16.3,180.8,1013.1,21.4,5.9,239.3,20.8,8,,2017-08-31T05:41:01,2017-08-31T18:47:54,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1705,2017/9/1,Beijing,28,18,22.6,29.7,18,22.9,18.7,79.7,0.1,100,4.17,rain,,,,16.4,160.4,1011.5,23,3.3,202.6,17.6,7,,2017-09-01T05:41:58,2017-09-01T18:46:20,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,precipitation,"ZBAA,54511099999"
1706,2017/9/2,Beijing,29,20,24,29.8,20,24.3,19.2,75.8,0,0,0,,,,,18,169.6,1011.9,33.8,5.9,226,19.6,8,,2017-09-02T05:42:54,2017-09-02T18:44:45,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1707,2017/9/3,Beijing,29,17,23,29.8,17,23.1,17.4,73.1,0,0,0,,,,,21.6,179.9,1012.1,54,8.6,153.7,13.3,6,,2017-09-03T05:43:50,2017-09-03T18:43:10,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1708,2017/9/4,Beijing,28,20.6,23.9,28.9,20.6,24.1,18.2,71.6,0,0,0,,,,,14.6,167.3,1010.8,43.6,6.5,232.7,20,8,,2017-09-04T05:44:46,2017-09-04T18:41:35,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1709,2017/9/5,Beijing,30,21,25.4,28.6,21,24.9,13.6,54.3,0,0,0,,,,43.2,32.4,305.9,1009.1,71.7,9.7,182.2,15.6,6,,2017-09-05T05:45:43,2017-09-05T18:39:59,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1710,2017/9/6,Beijing,32,17,24,30,17,23.5,12.5,54.5,0,0,0,,,,,10.8,349.7,1007.3,36.3,11.6,271.6,23.4,9,,2017-09-06T05:46:39,2017-09-06T18:38:22,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1711,2017/9/7,Beijing,32,16,24,32.9,16,24.2,16.8,67,0,0,0,,,,,10.8,121.9,1005.8,12.5,9.1,249.6,21.4,8,,2017-09-07T05:47:35,2017-09-07T18:36:45,0.53,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1712,2017/9/8,Beijing,32,19,26,35.8,19,27.6,21.3,77.2,0,0,0,,,,,18,101.5,1007.3,22.6,4.8,214.4,18.6,7,,2017-09-08T05:48:31,2017-09-08T18:35:08,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1713,2017/9/9,Beijing,29,22.8,25.4,31.4,22.8,26,20.5,75.1,0,0,0,,,,,21.6,125.3,1010.2,28,5.6,208,17.9,8,,2017-09-09T05:49:27,2017-09-09T18:33:31,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1714,2017/9/10,Beijing,25,19.9,22.5,25,19.9,22.5,20.4,88.2,3,100,4.17,rain,,,,18,108.8,1010.1,33.9,6.6,146.1,12.6,5,,2017-09-10T05:50:24,2017-09-10T18:31:53,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,precipitation,"ZBAA,54511099999"
1715,2017/9/11,Beijing,29.3,16,22.1,27.9,16,21.8,13.1,64.2,0,0,0,,,,,18,14.9,1012.1,2.1,11.3,271.1,23.5,9,,2017-09-11T05:51:20,2017-09-11T18:30:15,0.67,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1716,2017/9/12,Beijing,30,14,21.9,28.7,14,21.7,13.5,64.6,0,0,0,,,,,14.4,50.9,1015.8,13.8,11,235.6,20.3,8,,2017-09-12T05:52:16,2017-09-12T18:28:37,0.71,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1717,2017/9/13,Beijing,30,18,24,31.9,18,24.5,18.5,72.9,0,0,0,,,,,14.4,153.8,1017.9,17.8,8,173.1,14.9,7,,2017-09-13T05:53:12,2017-09-13T18:26:58,0.75,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1718,2017/9/14,Beijing,30,19,24,29.5,19,24,17.3,69.8,0,0,0,,,,,18,177.1,1017.2,48.8,8.1,191.6,16.7,8,,2017-09-14T05:54:08,2017-09-14T18:25:19,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1719,2017/9/15,Beijing,28,19,22.8,28.6,19,22.9,17.1,71.8,0,0,0,,,,,10.8,165.6,1016.9,49.3,8.6,218.9,18.9,7,,2017-09-15T05:55:05,2017-09-15T18:23:40,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
